System ID	Name Title	Name Title Notes	Other Name
"1080"	"Abstraction Dark Green Lines with Red and Pink"	"Remarks: Source of title: Label: printed, O'Keeffe (white). Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1081"	"Black Rock on Stump"	"Remarks: Source of title: Abiquiu Notebooks, The Georgia ^O'Keeffe Foundation after 1977. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art. Barbara Buhler Lynes."	
"1082"	"Cactus I (From My Sketchbook)"	"Source of title:  OKW. ^Not recorded WA, DA, AN."	
"1083"	"Cactus II (From My Sketchbook)"	"Source of title:  Label: printed, O'Keeffe (white). ^Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1084"	"Ghost Ranch Landscape"	"Source of title: Abiquiu Notebooks, The Georgia O'Keeffe Foundation after 1977. ^Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art."	
"1085"	"Hill - Alcalde I"	"Source of title:  Label: printed, O'Keeffe (white). ^Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^See cat. nos. 725, 726. ^Barbara Buhler Lynes."	
"1086"	"Hill and Mesa--Alcalde III"	"Source of title: Label: printed, O'Keeffe (white). Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation.  See cat. no. 725.  Barbara Buhler Lynes."	
"1087"	"Kachina with Horns from Back"	"Source of title:  OKW. ^Not recorded WA, DA, AN."	
"1088"	"Untitled (Iris)"	"Source of title:  relationship of image to cat. nos. 883, 885. ^Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Preparatory drawing for cat. no. 885."	
"1089"	"Untitled (Iris)"	"Source of title:  image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 883-885."	
"1090"	"Untitled (New Mexico Landscape)"	"Source of title:  image. ^Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^See cat. nos. 1822, 1823, 1891. Barbara Buhler Lynes."	
"1091"	"Canyon with Crows"	"Source of title: Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Not recorded Artist Files, Whitney Museum of American Art Library."	
"1092"	"Starlight Night"	"Source of title: Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Not recorded Artist Files, Whitney Museum of American Art Library. AN indicates, ""On Back: O'Keeffe handwriting, 'original'"" [not verified]. ""Original"" is indicated on verso to distinguish the image from reproductions of it: O'Keeffe had the image reproduced as Christmas cards hat she sent to many friends and acquaintances. Pictured in 1923 New York (Anderson) Stieglitz installation photographs, see Appendix III, figures 20, 21."	
"1093"	"Abstraction, Seaweed and Water - Maine"	"Source of first title: backing inscription 1. Artist Files, Whitney Museum of American Art Library; Abiquiu Notebooks, The Georgia ^O'Keeffe Foundation indicate, ""Exam. at Amer. Place, March, 1946"" [note of inscriptions 1,2]. Abiquiu Notebooks notes Alfred Stieglitz title in inscription 1. Backing inscription 1 dates 1920?. Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation date c. 1920. Dated 1920 on basis of similarities to cat. nos. 324, 325."	"SEAWEED AND WATER, MAINE   Former Title   [WA, DA, AN], ABSTRACTION - SEA WEED & WATER   Former Title   [DG]"
"1094"	"Water Lily"	"Remarks: Source of first title: backing inscription 1, Artist Files, Downtown Gallery Records, Archives of American Art. Artist Files, Whitney Museum of American Art Library; Abiquiu Notebooks, The Georgia O'Keeffe Foundation indicate, ""Exam. at Amer. Place, March 1946....No signature [note of inscription 1]. This is a companion piece to 'Pond Lilies'"" [see cat. no. 351]. Abiquiu Notebooks notes inscription 2. Pictured in 1923 New York (Anderson) Stieglitz installation photograph, see Appendix III, figures 18, 19."	"WATER LILIES   Former Title   [WA, AN]"
"1096"	"Night and Snow (Winter Night)"		
"1097"	"Electric Bulb, New Mexico"		
"1098"	"Arroyo Hondo, New Mexico"	"Hartley Venue 1: YES  Venue 2: YES Venue 3: YES"	"HARTLEY 001      "
"1099"	"Georgia O'Keeffe at ""291"""		
"11"	"Antelope Prongs, O'Keeffe's Ghost Ranch House"		" Antelope Antlers at the Ghost Ranch in New Mexico, 1962   Alternate Title   Amon Carter Museum title for 1965 exhibition of Todd Webb Photographs"
"1100"	"Georgia O'Keeffe"		
"1103"	"Interpretation"		
"1148"	"White Bird of Paradise"	"Remarks: Source of first title: WA, DA, AN. WA indicates, ""Exam at Amer. Place, March 1946"" [notes inscription 2]. AN after 1977 indicates, ""In Nov. 1977, painting was at Douglas Drake Gallery, Kansas City,"" See cat. no. 1924."	"White Bird of Paradise Flower; White Bird of Paradise Hawaii   Former Title   "
"1149"	"Untitled (Abstraction Green Lines And Red Circle)"	"Remarks: Source of title Image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1150"	"Untitled (Abstraction Black Lines)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance Belarmino Lopez. Barbara Buhler Lynes."	
"1151"	"Untitled (Abstraction Blue Line)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1152"	"Untitled (Abstraction Blue Wave and Three Red Circles)"	"Remarks: Source of title: image. not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1153"	"Untitled (Orange and Red Wave)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1154"	"Untitled (Abstraction Red Wave)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1155"	"Untitled (Abstraction Orange and Blue Spiral)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1156"	"Untitled (Abstraction Pink Curve and Circles)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1157"	"Untitled (Abstraction Orange Curve and Circles)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1158"	"Untilted (Abstraction Blue Curve and Circles)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1159"	"Untitled (Abstraction Black Shapes)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1160"	"Untitled (Abstraction Red Wave and Circle)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez."	
"1161"	"Untitled (Abtraction Red Wave and Circle)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1162"	"Untitled (Abstraction Red Wave and Circle)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1163"	"Old Tree"	"Remarks: Source of title: Lable: printed, O'Keeffe (white). Not recored Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Completed at Lake George. Pictured in 1923 New York (Anderson) ^Stieglitz installation photograph, see Appendix III, figure 22."	
"1164"	"Untitled (Abstraction Blue Lines)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1165"	"Untitled (Abstraction Blue Lines)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Verso of cat. no 1671. Barbara Buhler Lynes."	
"1166"	"Untitled (Abstraction Blue Shapes)"	"Remarks: source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez."	
"1168"	"Untitled (Abstraction Black Shape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1169"	"Untitled (Abstraction Black Shapes)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1170"	"Untitled (Patio Door)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1171"	"Untitled (Patio Door)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Verso of cat. no. 1687. Barbara Buhler Lynes."	
"1173"	"Untitled (Basket), Lakeville Drawing Book"	"Remarks: Source of titles: image: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"1174"	"Untitled (Fruit),  Lakeville Drawing Book"	"Verso: another work, cat. no. 1723"	
"1175"	"Untitled (Piano), Lakeville Drawing Book"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"1176"	"Untitled (Vegetables), Lakeville Drawing Book"	"Remarks: Sorce of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
