System ID	Primary Prod Date	Primary Production Earliest Latest Dates	Primary Production Place	Production General Notes	Primary Maker ID	Primary Maker name role	Secondary Maker ID	Secondary Maker and Role	Secondary Prod Date only	Secondary Prod Location only	Secondary Prod Notes only	Primary Production Place URI	Primary Production Role only	Production General Notes	Primary Production Technique
"1226"	"1946, 1979-1980"	"Jan 01 1946   Dec 31 1946, Jan 01 1979   Dec 31 1980"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"123"	"1934"	"Jan 01 1934   Dec 31 1934"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1230"	"1940s-1950s"	"Jan 01 1940   Dec 31 1959"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1231"	"1956"	"Jan 01 1956   Dec 31 1956"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1232"	"1940s-1950s"	"Jan 01 1940   Dec 31 1959"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1233"	"1956"	"Jan 01 1956   Dec 31 1956"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1234"	"1956-1957"	"Jan 01 1956   Dec 31 1957"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1235"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1236"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1237"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1238"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1239"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"124"	"1934"	"Jan 01 1934   Dec 31 1934"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1240"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1241"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1242"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1243"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1244"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1245"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1246"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1247"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1248"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1249"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"125"	"1938"	"Jan 01 1938   Dec 31 1938"			"240, 2"	"Steuben Glass (American, estab. 1903)   Manufacturer, Georgia O'Keeffe (American, b.1887, d.1986)   Designer"	"240"	"Steuben Glass (American, estab. 1903), Manufacturer"		"Corning/New York"					
"1250"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1251"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1252"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1253"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1254"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1255"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1256"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1258"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1259"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"126"	"1975"	"Jan 01 1975   Dec 31 1975"	"Ghost Ranch/New Mexico   "		"278"	"Dan Budnik (American, b.1933)   Photographer"									
"1260"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1261"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1262"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1263"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1264"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1265"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1266"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1267"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1268"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1269"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1270"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1271"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1272"	"1912-1916"	"Jan 01 1912   Dec 31 1916"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1273"	"1912-1916"	"Jan 01 1912   Dec 31 1916"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1274"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1275"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1276"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1277"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1278"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1279"	"1912-1914"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1280"	"1918"	"Jan 01 1918   Dec 31 1918"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1281"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1283"	"1918"	"Jan 01 1918   Dec 31 1918"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1284"	"1918"	"Jan 01 1918   Dec 31 1918"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1285"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1286"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1287"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1288"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1289"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1290"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1291"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1292"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1293"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1294"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1295"	"1917"	"Jan 01 1917   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1298"	"1927"	"Jan 01 1927   Dec 31 1927"			"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"13"	"1918"	"Jan 01 1918   Dec 31 1918"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1300"	"1927"	"Jan 01 1927   Dec 31 1927"			"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"1301"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1302"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1303"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1304"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1305"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1306"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1307"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1308"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1309"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1310"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1311"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1312"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1313"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1314"	"1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1315"	"1930"	"Jan 01 1930   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1316"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1317"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1318"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1319"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1320"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1321"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1322"	"1930s"	"Jan 01 1930   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1323"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1324"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1325"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1326"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1327"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1328"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1329"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1330"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1331"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1332"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1333"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1334"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1335"	"1929"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1336"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1337"	"1929"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1338"	"1929"	"Jan 01 1929   Dec 31 1929"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1339"	"1929-1930"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1340"	"1929"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1341"	"1960"	"Jan 01 1960   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1342"	"ca. 1960"	"Jan 01 1955   Dec 31 1965"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1343"	"1963-1964"	"Jan 01 1963   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1344"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1345"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1346"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1348"	"1929"	"Jan 01 1929   Dec 31 1929"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1349"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"135"	"1958, 1968"	"Jan 01 1958   Dec 31 1958, Jan 01 1968   Dec 31 1968"	"Abiquiu/New Mexico   "		"243"	"Don Worth (American, b.1924, d.2009)   Photographer"									
"1350"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1351"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1352"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1353"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1354"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1355"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1356"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1357"	"1940s"	"Jan 01 1940   Dec 31 1949"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1358"	"1930s"	"Jan 01 1930   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1359"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"136"	"1944"	"Jan 01 1944   Dec 31 1944"	"Bisti Badlands/New Mexico   "	"Auxilliary: light-weight commercial stretcher with keys ^Support: Twill weave linen, approx. thread count 55 warp, 40 diagonal weft / inch ^Light-weight muslin attached tacking edges (later addtion) ^Ground: calcium carbonate(?) in oil - artist applied ^Design layers: oil paint ^Staccato brushwork ^Matte blacks with noticeable texture (like fur pelt) ^Surface coating: thin spray synthetic resin with UV inhibitor ^Analysis:"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"								"Auxilliary: light-weight commercial stretcher with keys ^Support: Twill weave linen, approx. thread count 55 warp, 40 diagonal weft / inch ^Light-weight muslin attached tacking edges (later addtion) ^Ground: calcium carbonate(?) in oil - artist applied ^Design layers: oil paint ^Staccato brushwork ^Matte blacks with noticeable texture (like fur pelt) ^Surface coating: thin spray synthetic resin with UV inhibitor ^Analysis:"	
"1361"	"1929"	"Jan 01 1929   Dec 31 1929"			"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"1362"	"1929"	"Jan 01 1929   Dec 31 1929"			"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"1370"	"1935"	"Jan 01 1935   Dec 31 1935"			"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"1372"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1373"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1374"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1375"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1376"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1377"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1378"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1379"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1380"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1381"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1382"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1383"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1384"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1385"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1387"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1388"	"1960"	"Jan 01 1960   Dec 31 1960"	"Abiquiu/New Mexico   "		"407"	"Tony Vaccaro (American, b.1922)   Photographer"									
"1391"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1393"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1394"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1396"	"1929-1930s"	"Jan 01 1939   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1398"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"14"	"1918"	"Jan 01 1918   Dec 31 1918"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"140"			"United States of America/North America   "		"308"	"Masterset (American)   Manufacturer"									
"1400"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"1401"	"1929-1930s"	"Jan 01 1929   Dec 31 1939"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
