System ID	Exh Concept short summary	Procedural Status	Title	Description	Organizer	Organizer PersonID	Start Date	End Date	Start-End	Venues	Venue PersonID	Object IDs
"66"	"Georgia O'Keeffe: Frames of Preference; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Apr 23 2003; End: Jan 2004"	"Historic"	"Georgia O'Keeffe: Frames of Preference"	"Gallery 8 ^Same time with Photographs by Alfred Stieglitz:"	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"Apr 23 2003"	"Jan 2004"	"Apr 23 2003 - Jan 2004"	"Georgia O'Keeffe: Frames of Preference; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Apr 23 2003; End: Jan 2004; Georgia O'Keeffe Museum (Santa Fe); Opening: Apr 23 2003; Closing: Jan 2004"	"1"	"146, 67, 60, 38, 92, 152, 72, 145"
"67"	"Moments in Time, Photographs by Maria Chabot: An exhibition in Celebration of the Publication of Maria Chabot/Georgia O'Keeffe: Correspondence, 1941-1949; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Feb 06 2004; End: Jun 01 2004"	"Historic"	"Moments in Time, Photographs by Maria Chabot: An exhibition in Celebration of the Publication of Maria Chabot/Georgia O'Keeffe: Correspondence, 1941-1949"	"Gallery 4- Perm ^An exhibition in Celebration of the Publication of Maria Chabot/Georgia O'Keeffe: Correspondence, 1941-1949"	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"Feb 06 2004"	"Jun 01 2004"	"Feb 06 2004 - Jun 01 2004"	"Moments in Time, Photographs by Maria Chabot: An exhibition in Celebration of the Publication of Maria Chabot/Georgia O'Keeffe: Correspondence, 1941-1949; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Feb 06 2004; End: Jun 01 2004; Georgia O'Keeffe Museum (Santa Fe); Opening: Feb 06 2004; Closing: Jun 01 2004"	"1"	"122, 7136, 7142, 7226, 7146, 83, 7354, 7337, 7351, 7339, 7338, 7113, 6466, 188, 7038, 7203, 7191, 6880, 6898, 6871, 6892, 6884, 6877, 6887, 6874, 6896, 6974"
"68"	"Thematic 2018 - Gallery 3: Candid Camera; Organizer: Ariel Plotek; Start: Nov 2018; End: Nov 01 2019"	"Approved"	"Thematic 2018 -  Gallery 3: Candid Camera"	"Gallery 3:THE CANDID CAMERA ^From an early date, Georgia O’Keeffe’s reputation as an artist was tied to her image; a public persona that would be crafted principally through photography. Central to this was her relationship, beginning in 1917, with Alfred Stieglitz, who would photograph O’Keeffe more than three hundred times over the course of twenty years.  Indeed, O’Keeffe’s self-presentation—her taste for starkly contrasting black-and-white clothes and ease in front of the camera—can be ascribed in part to her experience as Alfred Stieglitz’s model. But Stieglitz, who married O’Keeffe in 1924, was not the only photographer who made her a frequent subject. As O’Keeffe began spending more time out west, she was joined at home and in her travels by photographer friends, including Ansel Adams and Todd Webb. The present selection of photographs from the Georgia O’Keeffe Museum’s collection capture their subject in more candid moments, in contrast to the familiar and clearly posed character of so many images of the artist. The video that plays alongside these still photographs is an excerpt from the 1948 short film Land of Enchantment: Southwest U.S.A., directed by Henwar Rodakiewicz. In this more-or-less unscripted documentary footage, O’Keeffe is seen in nature and in the studio, consciously crafting her image in even the most seemingly spontaneous of scenarios."	"Ariel Plotek   Curator"	"1398"	"Nov 2018"	"Nov 01 2019"	"Nov 2018 - Nov 01 2019"	"Thematic 2018 - Gallery 3: Candid Camera; Organizer: Ariel Plotek; Start: Nov 2018; End: Nov 01 2019; Georgia O'Keeffe Museum (Santa Fe); Opening: Nov 2018, Thematic 2018 - Gallery 3: Candid Camera; Organizer: Ariel Plotek; Start: Nov 2018; End: Nov 01 2019; Georgia O'Keeffe Museum (Santa Fe); Opening: Nov 01 2018; Closing: Nov 01 2019"	"1, 1"	"6640, 6519, 6515, 126, 5932, 5860, 5853, 5852, 5790, 5772, 5768, 5765, 4996, 4995, 4992, 4983, 4967, 6458, 5981, 5043, 5952, 5945, 5040, 5935, 5916"
"69"	"In the American Grain: Dove, Hartley, Marin, O'Keeffe, and Stieglitz; Organizer: The Phillips Collection (Washington, D.C.); Start: Sep 24 2004; End: Jan 02 2005"	"Historic"	"In the American Grain: Dove, Hartley, Marin, O'Keeffe, and Stieglitz"	"In the American Grain: dove, Hartley, Marin, O'Keeffe, and Stieglitz, organized by The Phillips Collection, Curator, Elizabeth Hutton Turner, on view at Georgia O'Keeffe Museum, 24 September 2004 - 2 January 2005."	"The Phillips Collection (Washington, D.C.)   Institution"	"248"	"Sep 24 2004"	"Jan 02 2005"	"Sep 24 2004 - Jan 02 2005"	"In the American Grain: Dove, Hartley, Marin, O'Keeffe, and Stieglitz; Organizer: The Phillips Collection (Washington, D.C.); Start: Sep 24 2004; End: Jan 02 2005; Georgia O'Keeffe Museum (Santa Fe); Opening: Sep 24 2004; Closing: Jan 02 2005"	"1"	"8675, 8466, 546, 8673, 145"
"70"	"The Photography of Charles Sheeler: American Modernist; Organizer: Museum of Fine Arts (Boston); Start: Jan 14 2005; End: May 01 2005"	"Historic"	"The Photography of Charles Sheeler: American Modernist"	"The Photography of Charles Sheeler: American Modernist was organized by the Museum of Fine Arts, Boston. All photographs were drawn from The Lane Collection. Curators for the Exhibition, which was organized by the museum of Fine Arts, Boston, are Karen Haas, Gilles Mora, and Theodore E.. Stebbins, Jr. All works in it have been generously lent by the William H. Lane Collection, owner of the artist's photographic estate. ^ ^Charles Sheeler (1883-1965) ranks as one of the master modernist photographers of the twentieth century, yet his work in this medium has been exhibited far less than that of his peers, such as Alfred Stieglitz and Paul Strand. More than any of his contemporaries, Sheeler succeeded in bringing the stylistic breakthroughs of the Cubist paintings of Georges Braque and Pablo Picasso to his exciting photographs of numerous, indigenous American subjects. Artist Marius de Zayas wrote: It was Charles Sheeler who proved that Cubism exists in nature and that photography can record it."" Sheeler was also a highly gifted painter, and his innovative integration of painting and photography foreshadowed much later modernist trends and developments in American art."	"Museum of Fine Arts (Boston)   Institution"	"1380"	"Jan 14 2005"	"May 01 2005"	"Jan 14 2005 - May 01 2005"	"The Photography of Charles Sheeler: American Modernist; Organizer: Museum of Fine Arts (Boston); Start: Jan 14 2005; End: May 01 2005; Georgia O'Keeffe Museum (Santa Fe); Opening: Jan 14 2005; Closing: May 01 2005"	"1"	"145"
"71"	"Moments in Modernism--Georgia O'Keeffe and Andy Warhol: Flowers of Distinction; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 13 2005; End: Jan 08 2006"	"Historic"	"Moments in Modernism--Georgia O'Keeffe and Andy Warhol: Flowers of Distinction"	"Gallery 6-9 ^Georgia O'Keeffe and Andy Warhol: Flowers of Distinction brings together approximately 40 depictions of flowers by two of America's most celebrated and popular artists. In so doing, it demonstrates how their paintings of the same subject, which represent very different moments in the history of American modernism, allowed them to both position and distinguish themselves within an age-old tradition of flower painting."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"May 13 2005"	"Jan 08 2006"	"May 13 2005 - Jan 08 2006"	"Moments in Modernism--Georgia O'Keeffe and Andy Warhol: Flowers of Distinction; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 13 2005; End: Jan 08 2006; Georgia O'Keeffe Museum (Santa Fe); Opening: May 13 2005; Closing: Jan 08 2006"	"1"	"7935, 5, 103, 107, 70, 68, 21, 6, 7, 8863, 99, 101, 67, 8766, 8631, 148, 4, 16, 1215, 164, 15"
"72"	"A Celebration of New Works: Recent Gifts, Promised Gifts, and Extended Loans; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Feb 10 2006; End: Jun 04 2006"	"Historic"	"A Celebration of New Works: Recent Gifts, Promised Gifts, and Extended Loans"	"Gallery 2-5 ^It isn't often that a Museum has the pleasure of announcing that its holdings have suddenly and dramatically increased. Yet, ours have done just that because of the extraordinary generosity of various individuals and organizations. What better way to thank them for their thoughtfulness and support than to organize an exhibition that highlights some of the more than 1,000 works that are new to our collection. ^ ^Ghost Ranch Landscape, an O'Keeffe painting of c. 1936, has come to us through a bequest from the late Jerome M. Westheimer, Sr., a life-long resident of Ardmore, Oklahoma.  The painting depicts one of O'Keeffe's favorite landscape configurations, the flint-topped mountains, Pedernal, which looms in the distance directly beyond the patio of her Ghost Ranch house.  O'Keeffe made more than 20 paintings of this subject, several of which are already part of our collection, such as the pastel, Pedernal, 1945, and the oil painting, Spring, 1948. ^ ^The exhibition includes these and other New Mexico landscapes from our collection  from the 1940s along with other works from private collections that have been placed on extended loan to the Museum. ^ ^Featured also is a selection of the works on paper (charcoal, pastel and watercolor) that will become part of our permanent collection as a result of the generous and extraordinary transfer of assets of approximately 1,000 works to the Museum from the Georgia O'keeffe Foundation. ^ ^Featured also are eight paintings that have come to us as gifts through the wonderful and thoughtful generosity of two donors who wish to remain anonymous. These works represent the only public or private collection of images of New Mexico by the following eight artists, who worked here at various points in a 20-year period beginning in 1912, when New Mexico, which had been a territory, attained statehood: George Wesley Bellows, Thomas Hart Benton, Stuart Davis, Marsden Hartley, Robert Henri, Edward Hopper, John Marin, and John Sloan. Their mediums are pastel, oil, and watercolor. ^ ^Finally the exhibition presents two usually important watercolors from 1917 that have come into the collection as Promised Gifts from The Burnett Foundation."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"Feb 10 2006"	"Jun 04 2006"	"Feb 10 2006 - Jun 04 2006"	"A Celebration of New Works: Recent Gifts, Promised Gifts, and Extended Loans; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Feb 10 2006; End: Jun 04 2006; Georgia O'Keeffe Museum (Santa Fe); Opening: Feb 10 2006; Closing: Jun 04 2006"	"1"	"1091, 984, 1047, 3865, 3866, 3867, 3871, 1257, 1092, 986, 456, 633, 1094, 65, 1211, 1012, 1216, 1008, 991, 988, 1163, 1212, 1213, 1214, 1023, 575, 1217, 576, 573, 1006, 1005, 1098, 1097, 9216, 9217, 9218, 598, 1084, 1218, 42, 122, 79, 90, 595, 145"
"73"	"Moments in Modernism: PAUL STRAND, SOUTHWEST; Organizer: Aperture Foundation (New York City); Start: 2004; End: Jan 14 2007"	"Historic"	"Moments in Modernism: PAUL STRAND, SOUTHWEST"	"Gallery 1-7 ^THIS EXHIBITION, organized by Anthony Montoya, Director of the Paul Strand Archive, Aperture Foundation, includes 35 photographs by Paul Strand (1890-1972), one of America's pioneers of modernist photography. Each work in the exhibition was completed in the summers of 1930 through 1933, when Strand was living and working in New Mexico. Most of the images present three distinctly different subjects: photographs of Southwestern landscapes that demonstrate Strand's precise structuring of his subject; a series of portraits of his wife, Rebecca, who had been a subject in his work in the 1920s; and images of architectural forms--New Mexico churches, ghost towns and abandoned haciendas--whose degree of objectivity and realism reveal Strands increasing interest in making photographs that function as records of objective truth. ^ ^Anthony Montoya is director of the Paul Strand Archive, Aperture Foundation. He studied photography oat the University of new Mexico and has long since been engaged in furthering this interest. He began working on this exhibition in 2004, which premiered at the Cincinnati Art Museum. After being on view at the O'Keeffe Museum, it will travel to the Tacoma Art Museum."	"Aperture Foundation (New York City)   Institution"	"1421"	"2004"	"Jan 14 2007"	"2004 - Jan 14 2007"	"Moments in Modernism: PAUL STRAND, SOUTHWEST; Organizer: Aperture Foundation (New York City); Start: 2004; End: Jan 14 2007; Georgia O'Keeffe Museum (Santa Fe); Opening: Sep 22 2006; Closing: Jan 14 2007, Moments in Modernism: PAUL STRAND, SOUTHWEST; Organizer: Aperture Foundation (New York City); Start: 2004; End: Jan 14 2007; Cincinnati Art Museum (Cincinnati); Opening: 2004, Moments in Modernism: PAUL STRAND, SOUTHWEST; Organizer: Aperture Foundation (New York City); Start: 2004; End: Jan 14 2007; Tacoma Art Museum (Tacoma); Opening: 2007"	"1, 380, 1422"	"56, 1099, 1362, 1091, 984, 1047, 3865, 3866, 3867, 3871, 1092, 986, 456, 633, 1094, 1211, 1012, 1216, 1008, 991, 988, 1163, 1212, 1213, 1214, 1023, 1217, 575, 576, 573, 1006, 1005, 68, 66, 545, 107, 16, 164, 103, 155, 19, 69, 43, 79, 84, 90, 82, 595, 1218, 26, 25, 24, 27, 105, 29, 172, 62, 154, 81, 71, 4, 3, 36, 73, 145, 102, 101, 83, 541, 93, 99, 6, "
"75"	"Georgia O'Keeffe and the Women of the Stieglitz Circle; Organizer: Georgia O'Keeffe Museum (Santa Fe), High Museum of Art (Atlanta); Start: Sep 21 2007; End: Sep 28 2008"	"Historic"	"Georgia O'Keeffe and the Women of the Stieglitz Circle"	"Georgia O'Keeffe Museum Celebrating Ten Years 1997-2007. This exhibition was co-organized by the Georgia O'Keeffe Museum and the High Museum of Art, curator, Kathleen Pyne, on view at the Georgia O'Keeffe Museum and travels to High Museum of Art and San Diego Museum of Art. ^ ^ ^In the first two decades of the twentieth century, a number of extraordinary women developed individual artistic voices through their affiliation with Alfred Stieglitz and his Photo-Secession society, headquartered at his little Galleries at 291 Fifth Avenue in New York. Before his discovery and promotion of the work of Georgia O'Keeffe, Stieglitz included a number of women in the Photo-Secession and exhibited the works of even more over the long span of his gallery activity. He singled out a few for special attention, however, foregrounding the work of the photographers and painters Gertrude Käsebier, Pamela Colman Smith, Anne Brigman, Georgia Englehard, and Katharine Nash Rhoades. Their creativity in defining the woman modernist through their lives and their individual photographs and paintings is an essential but overlooked chapter in the history of modernism in New York. from their examples, Stieglitz fashioned the idea of the woman artist's vision a pure, innocent, and even childlike, as he would eventually characterize O'Keeffe's art. ^ ^The paintings and photographs of the women artists selected fro this exhibition explore the changing themes of femininity in modernism. They begin with a traditional garden world of mothers and children in the work of Käsebier, and then abruptly change to the drama of the new woman's struggle for freedom in the nude studies of Brigman. In Smith's watercolors and Rhoades's paintings, the artists experiment with mystical and abstract landscapes that resonate with the unconscious mind. In the works of O'Keeffe, nature is offered as a paradise, in a manner similar to the child's vision of the world. ^ ^After O'Keeffe's arrival in New York in 1918, Stieglitz's investment in O'Keeffe's iconic stature made certain that these women were eclipsed by her presence. For as a woman alone among men, O'Keeffe as icon had he greatest power to represent his modernist ideology. Also featured in this exhibition are many of Stieglitz's photographs of O'Keeffe, as the iconic, woman modernist who revealed woman's essential nature as a woman-child. The stories of Käebier, Smith, Brigman, Engelhard, and Rhoades, as related in the exhibition, reveal their contribution to the feminine role in modernism, as O'Keeffe, would inhabit it."	"Georgia O'Keeffe Museum (Santa Fe)   Institution, High Museum of Art (Atlanta)   Institution"	"1, 1426"	"Sep 21 2007"	"Sep 28 2008"	"Sep 21 2007 - Sep 28 2008"	"Georgia O'Keeffe and the Women of the Stieglitz Circle; Organizer: Georgia O'Keeffe Museum (Santa Fe), High Museum of Art (Atlanta); Start: Sep 21 2007; End: Sep 28 2008; Georgia O'Keeffe Museum (Santa Fe); Opening: Sep 21 2007; Closing: Jan 13 2008, Georgia O'Keeffe and the Women of the Stieglitz Circle; Organizer: Georgia O'Keeffe Museum (Santa Fe), High Museum of Art (Atlanta); Start: Sep 21 2007; End: Sep 28 2008; High Museum of Art (Atlanta); Opening: Feb 09 2008; Closing: May 04 2008, Georgia O'Keeffe and the Women of the Stieglitz Circle; Organizer: Georgia O'Keeffe Museum (Santa Fe), High Museum of Art (Atlanta); Start: Sep 21 2007; End: Sep 28 2008; Museum of Contemporary Art San Diego (San Diego); Opening: May 24 2008; Closing: Sep 28 2008"	"1, 1426, 341"	"101, 6, 541, 4, 68, 99, 84, 66, "
"76"	"Georgia O'Keeffe and the Camera: The Art of Identity; Organizer: Portland Museum of Art (Maine) (Portland, Maine), Georgia O'Keeffe Museum (Santa Fe); Start: May 23 2008; End: Feb 01 2009"	"Historic"	"Georgia O'Keeffe and the Camera: The Art of Identity"	"This exhibition was co-organized by the Portland Museum of Art, curator, Susan Danly, Maine, and the Georgia O'Keeffe Museum, Santa Fe, New Mexico. ^ ^When Alfred Stieglitz (1864-1986) work in New York in 1916 at is avant-garde art gallery, 231, O'Keeffe was virtually unknown as an artist. By the time of her death, 70 years later, she was among the most famous people in America and had been photographed by some of this country's most important photographers. This exhibition of 18 paintings and 34 photographs explores the essential role that photography played in establishing her reputation, promoting her career, and creating her public persona and it demonstrates how her work developed in parallel with these issues."	"Portland Museum of Art (Maine) (Portland, Maine)   Institution, Georgia O'Keeffe Museum (Santa Fe)   Institution"	"377, 1"	"May 23 2008"	"Feb 01 2009"	"May 23 2008 - Feb 01 2009"	"Georgia O'Keeffe and the Camera: The Art of Identity; Organizer: Portland Museum of Art (Maine) (Portland, Maine), Georgia O'Keeffe Museum (Santa Fe); Start: May 23 2008; End: Feb 01 2009; Portland Museum of Art (Maine) (Portland, Maine); Opening: May 23 2008; Closing: Sep 07 2008, Georgia O'Keeffe and the Camera: The Art of Identity; Organizer: Portland Museum of Art (Maine) (Portland, Maine), Georgia O'Keeffe Museum (Santa Fe); Start: May 23 2008; End: Feb 01 2009; Georgia O'Keeffe Museum (Santa Fe); Opening: Sep 26 2008; Closing: Feb 01 2009"	"377, 1"	"7927, 24, 45, 20, 100, 8882, 8885, 1049, 150, 44, 1054, 6466, 6579, 37, 18, 6575, 6583, 5351, 184, 56, 5862, 1099, 6412, 4917, 1103, 1362, 6063, 4930, 7485, 135"
"77"	"MODERNISTS IN NEW MEXICO: Works from a Private Collector; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Feb 13 2009; End: May 10 2009"	"Historic"	"MODERNISTS IN NEW MEXICO: Works from a Private Collector"	"Modernists in New Mexico: Works from a Private collection was organized by the Georgia O'Keeffe Museum. ^The present exhibition of works from the collection of an anonymous local collector provides an excellent selection of American Modernist visions of New Mexico during the first half of the twentieth century. Since he moved to Santa Fe eleven years ago and acquired his first New Mexico picture at a local art gallery, the owner of this collection has passionately pursued his love of American Modernism by collecting works that creatively engage the area's distinctive environments, landmarks, and residents. ^Some of the pictures in the exhibition clearly represent specific people sites (fig. 1), but others evoke New Mexico more abstractly, as in Stuart Davis's Interior, New Mexico (1923, fig. 3) and John Marin's Mountains (Sangre de Cristo), 1930 (fig. 2.). Shortly before his first trip to Taos in 1929, Marin wrote ""the true artist must perforce from time to time go to the elemental big forms -- Sky, Sea, Mountains, Plain ... to sort re-true himself up, to recharge the battery."" ^Still other works in the exhibition -- such as Georgia O'Keeffe's Black Place IV (1944, cover) -- approach particular forms and places with an abstracting vision so personal as to transform the subject into a vehicle of private expression and formal experimentation. In every case, New Mexico provided a distinctive artistic pretext, a compelling array of forms and colors with which renovate the creative process."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"Feb 13 2009"	"May 10 2009"	"Feb 13 2009 - May 10 2009"	"MODERNISTS IN NEW MEXICO: Works from a Private Collector; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Feb 13 2009; End: May 10 2009; Georgia O'Keeffe Museum (Santa Fe); Opening: Feb 13 2009; Closing: May 10 2009"	"1"	"456, 7935, 6, 68, 998, 101, 5, 103, 99, 22, 166, 147, 107, 993, 1016, 164, 66, 1257, 21, 1094, 72, 70, 14, 163, 64, 633, 62, 25, 3867, 3865, 27, 104, 988, 160, 161, 3873, 3874, 63, 158, 142, 13, 153, 69, 17, 7, 1093, 159, 1000, 73, 1028, 40, 598, 1218, 595, 90, 597, 78, 100, 1201, 29, 172, 24, 1092, 576, 575, 3866, 71, 122, 35, 189, 541, 82, 1530, 9018, 87, 996, 997, 8, 83, 165, 84"
"78"	"GEORGIA O'KEEFFE: Beyond Our Shores; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 22 2009; End: Sep 20 2009"	"Historic"	"GEORGIA O'KEEFFE: Beyond Our Shores"	"Gallery 8-9 ^ ^GEORGIA O'KEEFFE: Beyond Our Shores: This exhibition presents a selection of rarely seen O'Keeffe works inspired by her travels outside of the United States: Bermuda (1933 and 1934), Hawaii (1939 and before it became part of the United States), Peru (1957), and Asia (1959 and 1960). these works have never been exhibited together among them are two oil paintings O'Keeffe completed while in Hawaii as guest of the dole Pineapple Company that had commissioned her to make paintings that would be reproduced in its advertising campaigns. White Bird of Paradise, 1939, is a recent gift to the museum from Jean H.. McDonald, and Pink Ornamental Banana is on loan to us from James M. Rosenfield. An O'Keeffe drawing for the Bird of Paradise flower is also on display."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"May 22 2009"	"Sep 20 2009"	"May 22 2009 - Sep 20 2009"	"GEORGIA O'KEEFFE: Beyond Our Shores; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 22 2009; End: Sep 20 2009; Georgia O'Keeffe Museum (Santa Fe); Opening: May 22 2009; Closing: Sep 20 2009"	"1"	"1148, 1211, 1215, 716, 1446, 730, 721, 1213, 57, 1214, 94, 1047, 1341, 36, 1043, 1045, 141, 41, 1044, 1051"
"81"	"Georgia O'Keeffe: Circling Around Abstraction and Georgia O'Keeffe, Illuminated: Photographs by Tony Vaccaro; Organizer: Norton Museum of Art (Palm Beach); Start: Feb 10 2007; End: Jan 06 2008"	"Historic"	"Georgia O'Keeffe: Circling Around Abstraction and Georgia O'Keeffe, Illuminated: Photographs by Tony Vaccaro"	"Galery 2, 4, 7 Circling Around Abstraction ^Gallery 8, 9 Illuminated ^THE GEORGIA O'KEEFFE MUSEUM IS VERY PLEASED TO PRESENT ""Georgia O'Keeffe: Circling Around Abstraction,""  and Georgia O'Keeffe, Illuminated: Photographs by Tony Vaccaro.""  The first was organized by the Norton Museum of Art under the direction of museum curator Jonathan Stuhlman, who is now at the Mint Museum of Art, while Barbara Buhler Lynes, curator, Georgia O'Keeffe Museum, organized the photography show.  ""Circling Around Abstraction,"" features approximately 50 works from various institutional and private collections and is the first exhibition to explore O'Keeffe's consistent use of circular forms during the more than sevent decades she was active as an artist."	"Norton Museum of Art (Palm Beach)   Institution"	"332"	"Feb 10 2007"	"Jan 06 2008"	"Feb 10 2007 - Jan 06 2008"	"Georgia O'Keeffe: Circling Around Abstraction and Georgia O'Keeffe, Illuminated: Photographs by Tony Vaccaro; Organizer: Norton Museum of Art (Palm Beach); Start: Feb 10 2007; End: Jan 06 2008; Norton Museum of Art (Palm Beach); Opening: Feb 10 2007; Closing: Jan 06 2008, Georgia O'Keeffe: Circling Around Abstraction and Georgia O'Keeffe, Illuminated: Photographs by Tony Vaccaro; Organizer: Norton Museum of Art (Palm Beach); Start: Feb 10 2007; End: Jan 06 2008; Georgia O'Keeffe Museum (Santa Fe); Opening: May 25 2007; Closing: Sep 09 2007, Georgia O'Keeffe: Circling Around Abstraction and Georgia O'Keeffe, Illuminated: Photographs by Tony Vaccaro; Organizer: Norton Museum of Art (Palm Beach); Start: Feb 10 2007; End: Jan 06 2008; Minneapolis Institute of Arts (Minneapolis); Opening: Oct 07 2007; Closing: Jan 06 2008"	"332, 1, 360"	"8449, 8353, 8300, 8553, 8712, 8509, 8251, 8253, 61, 8277, 8350, 8381, 151, 8403, 8465, 8414, 8439, 8508, 153, 8603, 8467, 8506, 16, 8644, 8711, 8753, 8901, 8900, 8915, 143, 8955, 8956, 8967, 1024, 87, 102, 1226, 1051, 892, 891, 1063, 926, 1153, 1156, 1402, 6519, 6520, 6514, 6497, 6517, 6515, 6513, 6516, 6518, 6510, 6511, 6512, 6500, 1388, 6502, 6501, 6522, 6523, 6521, 6505, 6503, 6504, 6508, 1403, 6509, "
"82"	"Georgia O'Keeffe in Mexico and Peru; Organizer: Georgia O'Keeffe Museum (Santa Fe), Ariel Plotek; Start: Aug 08 2018; End: Dec 04 2018"	"Completed"	"Georgia O'Keeffe in Mexico and Peru"	"The cases now in place at the Georgia O'Keeffe Museum Library connect most strongly to the exhibition currently on display in Gallery 9. While conducting research on O’Keeffe’s time in Peru and Mexico, we uncovered objects in both the archives and material collections that would help bring these trips to life. One case is linked to her travels in Mexico, and the other to her trip to Peru. The archival materials, on the whole, come from her travel boxes, in which she kept brochures, postcards, and other ephemera."	"Georgia O'Keeffe Museum (Santa Fe)   Institution, Ariel Plotek   Curator"	"1, 1398"	"Aug 08 2018"	"Dec 04 2018"	"Aug 08 2018 - Dec 04 2018"	"Georgia O'Keeffe in Mexico and Peru; Organizer: Georgia O'Keeffe Museum (Santa Fe), Ariel Plotek; Start: Aug 08 2018; End: Dec 04 2018; Georgia O'Keeffe Museum (Santa Fe); Opening: Aug 08 2018; Closing: Dec 04 2018"	"1"	"9238, 9239, 9240, 9242, 9243, 9244, 9245, 9246, 9247, 9248, 9249, 9250"
"83"	"The Great Unknown: Artists at Glen Canyon and Lake Powell; Organizer: New Mexico Museum of Art (Santa Fe); Start: Mar 30 2019; End: Sep 15 2019"	"On Exhibit"	"The Great Unknown: Artists at Glen Canyon and Lake Powell"	"The show will include historic as well as contemporary work by a variety of artists inspired by the region, including objects from early Native inhabitants, a generous selection of photographs by Eliot Porter and Todd Webb, and contemporary photographs by Peter Goin, Mark Klett, Byron Wolfe, and others. We will also feature archival material that illuminates the work and perspectives on view."	"New Mexico Museum of Art (Santa Fe)   Institution"	"728"	"Mar 30 2019"	"Sep 15 2019"	"Mar 30 2019 - Sep 15 2019"	"The Great Unknown: Artists at Glen Canyon and Lake Powell; Organizer: New Mexico Museum of Art (Santa Fe); Start: Mar 30 2019; End: Sep 15 2019; New Mexico Museum of Art (Santa Fe); Opening: Mar 30 2019; Closing: Sep 15 2019"	"728"	"1056, 879, 4994, 5012, 5016, 5020, 5029, 5042"
"84"	"O'Keeffe and Asia from Archives/Library; Organizer: Georgia O'Keeffe Museum (Santa Fe), Ariel Plotek; Start: Nov 02 2018; End: Feb 26 2019"	"Historic"	"O'Keeffe and Asia from Archives/Library"	"In the spring of 1959, Georgia O’Keeffe joined a small group on an around-the-world tour. Beginning in India, the group made stops in Japan, Taiwan, and Hong Kong. For years, Asia had held a special fascination for O’Keeffe, an avid reader of books on Buddhism; and the aesthetic features of Japanese art in particular had long formed a cornerstone of avant-garde taste. Among the objects featured in this case are souvenirs of O’Keeffe’s travels in 1959, alongside a letter to her sister Anita, and a richly illustrated book on Japanese art from her personal library."	"Georgia O'Keeffe Museum (Santa Fe)   Institution, Ariel Plotek   Curator"	"1, 1398"	"Nov 02 2018"	"Feb 26 2019"	"Nov 02 2018 - Feb 26 2019"	"O'Keeffe and Asia from Archives/Library; Organizer: Georgia O'Keeffe Museum (Santa Fe), Ariel Plotek; Start: Nov 02 2018; End: Feb 26 2019; Georgia O'Keeffe Museum (Santa Fe); Opening: Nov 02 2018; Closing: Feb 26 2019"	"1"	"9329, 9327, 9328, 9325, 9326, 9308"
