System ID	Provenance full details	Acquisition Method
"665"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6650"	"Sweeney Archive: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6651"	"Sweeney Archive: Fine Art Photograph   James Sweeney      New York"	"Purchase"
"6652"	"Sweeney Archive: Fine Art Photograph   James Sweeney      New York"	"Purchase"
"6653"	"Sweeney Archive: Fine Art Photograph   James Sweeney      New York"	"Purchase"
"6654"	"Sweeney Archive: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6655"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6658"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6659"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"666"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6660"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6661"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6662"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6663"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6664"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6665"	"Sweeney Archive: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6666"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6667"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6668"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"6669"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"667"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6670"	"Sweeney Archives: Fine Art Photography   James Sweeney      New York"	"Purchase"
"668"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"669"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"670"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"671"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"672"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"673"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"674"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"675"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"676"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"677"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"678"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"679"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"68"	"(The Intimate Gallery, New York, N.Y.) ^Mitchell Kennerley, New York, N.Y., 1928 ^(An American Place, New York, N.Y.), return, 1931 ^The artist, 1946 ^Estate of the artist, 1986 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1988 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"680"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"681"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"682"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   New Mexico"	"Gift"
"683"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6836"		"Gift"
"6837"		"Gift"
"6838"		"Gift"
"6839"		"Gift"
"684"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6840"		"Gift"
"6841"		"Gift"
"6842"		"Gift"
"6843"		"Gift"
"6844"		"Gift"
"6845"		"Gift"
"6846"		"Gift"
"686"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"687"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6871"		
"6874"		
"6877"		
"688"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6880"		
"6884"		
"6887"		
"689"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6892"		
"6896"		
"6898"		
"69"	"Estate of the artist, 1986 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1988 ^The Burnett Foundation, Fort Worth, Tex., 1996   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Burnett Foundation Gift"
"690"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"691"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"692"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"693"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"694"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"695"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"696"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"697"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"6974"		
"698"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"699"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7"	"Estate of the artist, 1986 ^Eugene and Clare Thaw, Santa Fe, N.Mex., 1988   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"70"	"(Alfred Stieglitz, New York, N.Y.) ^Selma Schubart, New York, N.Y., 1920s ^William Robinson, New York, N.Y., bequest, 1957 ^Estate of William Robinson, date unknown ^Private collection, New York, N.Y., 1963 ^(Doris Bry, New York, N.Y.) ^Private collection, New York, N.Y., 1963 ^Sotheby's, New York, N.Y., sale no. 6854, lot no. 130, 22 May 1996 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1996 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"700"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"701"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"702"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"703"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7038"		
"704"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"705"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"706"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"707"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"708"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"709"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"710"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"711"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7113"		
"712"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7136"		
"714"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7142"		
"7146"		
"715"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"716"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"717"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"718"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"719"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7191"		
"72"	"(The Downtown Gallery, New York, N.Y.) ^Mrs. Rudolph Zinsser, Great Neck, N.Y., 1955 ^Desended in family ^Sotheby's, New York, N.Y., sale no. 6782, lot no. 73, 29 November 1995 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1995 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"720"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7203"		
"721"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"722"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7226"		
"723"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"724"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"725"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"726"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"727"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"728"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"729"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"73"	"(The Downtown Gallery, New York, N.Y.) ^J. J. Carney, New York, N.Y., 1948 ^(The Downtown Gallery, New York, N.Y.) ^The artist, 1948 ^(The Downtown Gallery, New York, N.Y.) ^Private collection, Meriden, Conn., 1948 ^(N. R. Naysmith Associated, Meridan, Conn.) ^Private collection, Beverly Hills, Calif., 1960s ^(Manny Silverman, Beverly Hills, Calif.) ^(Linda Hyman Fine Arts, New York, N.Y.) ^(Gerald Peters Gallery, Santa Fe, N.Mex.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"730"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"731"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"732"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"733"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7337"		
"7338"		
"7339"		
"734"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"735"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7351"		
"7354"		
"7356"		"Gift"
"7357"		"Gift"
"7358"		"Gift"
"7359"		"Gift"
"736"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7360"		"Gift"
"7361"		"Gift"
"7362"		"Gift"
"7363"		"Gift"
"7364"		"Gift"
"7365"		"Gift"
"7366"		"Gift"
"7367"		"Gift"
"7368"		"Gift"
"7369"		"Gift"
"737"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7370"		"Gift"
"7371"		"Gift"
"7372"		"Gift"
"7373"		"Gift"
"7374"		"Gift"
"7375"		"Gift"
"7376"		"Gift"
"7377"		"Gift"
"7378"		"Gift"
"7379"		"Gift"
"738"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7380"		"Gift"
"7381"		"Gift"
"7382"		"Gift"
"7383"		"Gift"
"739"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7396"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"74"	"Private collection, Santa Fe, N.Mex., gift, 1975 ^(Lois Sarkisian Gallery, Los Angeles, Calif.) ^(Owings-Dewey Fine Art, Santa Fe, N.Mex.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"740"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7403"		"Gift"
"741"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"742"	"Estate of the artist, 1986         "	"Gift"
"7425"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7426"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7427"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7428"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7429"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"743"	"Estate of the artist, 1986         "	"Gift"
"7430"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7431"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7432"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7433"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7434"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7435"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7436"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7437"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7438"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7439"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"744"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7440"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7441"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7442"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7443"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7444"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7445"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7446"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7447"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7448"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7449"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"745"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7451"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7452"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7453"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7454"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7455"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7456"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7458"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7459"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"746"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7460"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7461"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7462"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7463"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7464"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7465"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7466"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7468"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7469"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"747"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7470"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7471"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7472"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7473"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7474"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7476"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7477"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7478"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7479"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"748"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7480"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7481"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7482"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7483"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7484"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7485"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7486"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7487"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7488"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
